Tempo,STE_mean,RMS_std,ZCR_mean,ZCR_std,Bandwidth_std,Contrast0_mean,Contrast1_mean,Contrast4_mean,Contrast5_mean,Contrast6_mean,Contrast0_std,Contrast1_std,Contrast2_std,Contrast3_std,Contrast4_std,Contrast5_std,Contrast6_std,MFCC1_mean,MFCC2_mean,MFCC3_mean,MFCC4_mean,MFCC5_mean,MFCC6_mean,MFCC7_mean,MFCC8_mean,MFCC9_mean,MFCC10_mean,MFCC11_mean,MFCC12_mean,MFCC13_mean,MFCC14_mean,MFCC15_mean,MFCC16_mean,MFCC17_mean,MFCC18_mean,MFCC19_mean,MFCC0_std,MFCC1_std,MFCC2_std,MFCC3_std,MFCC4_std,MFCC5_std,MFCC6_std,MFCC7_std,MFCC8_std,MFCC9_std,MFCC10_std,MFCC12_std,MFCC14_std,MFCC16_std,MFCC19_std,Chroma0_mean,Chroma1_mean,Chroma2_mean,Chroma3_mean,Chroma4_mean,Chroma5_mean,Chroma6_mean,Chroma7_mean,Chroma8_mean,Chroma9_mean,Chroma10_mean,Chroma11_mean,Chroma0_std,Chroma1_std,Chroma2_std,Chroma3_std,Chroma4_std,Chroma5_std,Chroma6_std,Chroma7_std,Chroma8_std,Chroma9_std,Chroma10_std,Chroma11_std,Genre
-0.37055449095372756,-0.8082589201882556,-0.8374683701601521,-0.31231128072796444,-0.6275282511501956,0.9384231601092429,2.7743890930700594,0.15928293859215098,1.3680485487259453,1.4184706377760112,-0.0021164019600067546,1.684719689373912,0.12407624991035339,2.3719897699331205,1.2238995387784195,0.4278711378393247,0.5142212706504385,-0.9174773480037514,0.34966486912439143,-1.1153246965771815,-0.903227248569754,-1.6103822772074425,-2.2655444635716346,-1.1329017384838882,-2.541506836131728,-3.0033879307673823,-1.5219125137015894,-2.5653290495204213,-2.2323070982108226,-2.44567868938362,-1.462783087681496,-1.199524362318974,-1.9797015852093447,-0.47855603164151456,-0.2522970409443234,-1.3577828556653828,-2.2403280361668263,-0.8384588987410597,0.13152394892813177,0.5653464152509093,1.5436807197664852,1.6676377172030188,0.44578020450544553,1.4110586015274993,0.2067702434575373,0.0517374140709145,0.16020288459563392,0.8606425561038319,1.2103025642872391,0.9190764216702688,1.8093273234624205,0.7378933537822338,-0.4972683263864176,-0.9937460401558362,-0.0020098388702730575,-1.1871845071664475,-0.9679373101708891,-0.2809812455682198,-1.13834285708432,-0.7880539203420177,-0.9812411949399876,-0.019287306999249625,-0.7808892337298705,-1.3501503612645533,1.0994257781170154,-0.8201968161028652,1.7470341450891234,-1.1400578663936969,-0.4590898752755917,1.3281565954123147,-1.161449667472263,0.7197611626772523,-1.0459864683439688,1.5326467020375856,0.8553574717978615,-1.4242851371620984,choir
0.219560338793641,-0.8245264359115256,-0.719901649627492,-0.6014008761932915,-0.4887368415147252,0.6597518011345322,2.1656953180161946,0.8889966120689607,1.243458803395011,1.31794929074155,-0.0983431439639537,1.9431699005414114,0.9838248993816749,3.2407146277382837,1.4968827696907352,0.8470600062516761,1.4434761809606405,-0.5519134805132784,0.04512369641628464,-0.613846196515657,-0.3112687527094906,-1.1696712104952147,-2.091314701192295,-1.4204764089248199,-2.0218784364961366,-2.456741691651283,-1.7839406389865948,-2.910007664192269,-2.806494093908558,-2.7680849060769734,-2.120807528171568,-1.5145780720724986,-1.944447188687942,0.1924654217685958,0.14448711763016756,-0.09251817802224745,-0.8175875024925956,1.5528236272809635,0.6064048305676328,1.0041112042841922,2.4906934032481605,3.0496216187912935,1.7543215797290295,0.49001410509532195,0.1263853818831985,2.061977556897997,-0.5735785240177593,1.409839352216278,0.34625827598711933,0.4654115570909404,0.2451497264244157,-0.2110009722663298,-1.1878066789057662,-1.2373176482186248,-0.3313096280350803,-1.4782275199067894,-1.0428288409800943,-0.4382112705225504,-0.26657068473104945,1.217228664138056,-0.5296589908842438,-0.5195406502523715,-1.0907652470729128,-1.5570983882266936,0.21077197892488805,-1.129065710593674,0.9777359880699287,-1.5912446641932934,-0.014343448344204132,0.9674178050194474,-0.6403594379499065,2.2327114174402247,-0.8481066865342761,0.9071423496546818,0.23417424458872785,-1.4792928758376276,choir
-0.37055449095372756,-0.7802189440045565,-0.7346178652583495,-0.2358317037612024,-0.8193717126745509,0.628441592803436,2.6646818997000277,0.2317060669978368,1.0400727865353143,1.517925619511739,0.118176176702799,1.2637543647906324,0.35569597405733366,1.4878268116350126,1.096280940839043,1.3802636778003448,0.6279242352687093,-0.692213969882663,0.3653035222904361,-1.509569457604784,-0.7474756269148326,-1.5479684055394598,-2.3092706319994,-1.6007661344173447,-2.7258469928163693,-3.1901851421643004,-0.8232664788543792,-2.4810340726541384,-2.278888014733246,-2.073266851989626,-0.9868481993677185,-0.3753255602016642,-1.9355149741615838,-1.6636664288720702,-0.6993574643275345,-0.8267374450948335,-1.3111540763435512,-0.9132406981866181,-0.014642377170248282,0.6303573221288904,1.3066022918581932,2.2563480158732983,-0.10009042578089941,0.3031628488675957,0.2102790344680735,0.09647335151540196,0.11496935732054737,1.1490358966025676,0.37631800479320954,0.4165102664002835,1.5021514197835362,0.49236105194621,-0.05655924729674849,-0.9701469744144584,-0.5926193864589434,-1.3437218288451116,-1.1569234067956997,0.08971455301530906,-0.7026309633027183,-0.513630880048246,-0.9564964213816464,-0.10775252225480257,-0.368977824328982,-1.0158289041335173,1.2933311322213266,-1.154816139049439,0.9084412853325918,-1.2590703559934415,-1.0481416187811612,1.4439627074284211,-0.4520039690200274,1.0765439559443521,-0.7251592329385124,1.1607564469347762,0.9014038289742315,-0.8626797126805659,choir
-0.37055449095372756,-0.8262573095846126,-0.7828177605640534,-0.3851337089390275,-0.48738928148493316,0.5171826490682836,2.0186683061863544,0.552391869088839,1.4123792325619084,1.2953478128359062,-0.04162850301871232,2.2566187467704717,0.43171073678127747,2.815024246386971,2.021063397812743,1.4898831993452122,0.9446906298761971,-0.6531822124553301,0.28144079418656914,-1.1168350119607828,-1.280057506158027,-1.6588029864343259,-2.1668322153352713,-1.4670351508257589,-2.527056848919756,-2.556874353616828,-0.49229456153475304,-1.8472372901086025,-2.5961956215590716,-3.1110288798943806,-1.7912343819237475,-0.5621493189083309,-1.7626726816537333,-0.5396895156911,-0.051089652950105265,-0.0327165494112391,-0.955663161563264,1.7276231450467385,0.6934035012220852,1.6600349291159964,0.3870985791040552,1.3776685644963627,1.135122860419407,0.6301564934383698,0.6982516835474565,1.3672265835119908,0.8217328666406422,1.811528546692784,1.3489930288283893,0.3692910778080596,-0.4827679784711105,-0.3191861270493295,-1.296750383438079,-1.1497517973744402,0.1270157674973148,-1.343892456298267,-1.1757866671277004,-0.2675464530182723,-0.27954689288716944,1.202374908661135,-0.45255080974727274,-0.590716489739177,-0.9836930817487424,-1.5884187069082518,0.09919190660854815,-1.45964095273224,1.0388640377351186,-1.2889059004534766,-0.8270703590877514,1.0436459775944738,-0.6618569713169896,2.1055428187850693,-0.7261310714973725,0.7382717980222544,0.20863492675725104,-1.5438365675078776,choir
-0.37055449095372756,-0.7912572052888475,-0.6231101190139426,-0.3989463663908263,-0.683188338122051,0.7379526877442906,2.597702667562355,0.18632053588159897,1.1715488841973738,1.3294657998797998,-0.10405423557251356,1.562033649509095,0.29782133440788316,1.3830167017664845,1.3796682810053107,0.9585200562605752,0.5181631393698239,-1.0114122579395364,0.42460356854459247,-1.1484679750790883,-0.9015882157668884,-1.0850776345260926,-2.282247770340316,-1.6911241649817839,-2.8384495993039844,-3.0656856434755055,-1.0737761720279746,-2.3270165521446255,-2.469433797156012,-2.535837093949626,-0.46915073145023234,-0.4709923163938849,-1.9959529194186367,-1.4975154033595925,-0.8965009083922664,-0.9332812205847005,-1.4648299141762555,-0.7432900375449398,0.20340243332061603,0.3045782134828324,0.9147515080447994,1.2624539708360891,0.3404737622530521,0.44905960196534156,0.19114116401040498,-0.013382020229268338,-0.07967355829444356,0.5857386927738675,1.494701170942111,0.9960963213673102,1.6605670175056708,0.48475719051172256,-0.04940928518231245,-1.0693007169599325,-0.3915144603597215,-1.429155041132854,-1.0746612268297409,0.031086097005103643,-1.0215162487651595,-0.8413734190108549,-1.1028300045984223,-0.2210585786324269,-0.7326808266256449,-1.1564681463581492,1.5976371839641401,-1.436278603207816,1.4448248658404872,-1.0880803306136622,-0.9664770899324754,1.5754849681431842,-0.849144898547738,0.9737837492477665,-1.0017689390183513,1.3849446559025362,0.7754551447851635,-1.1900185585918062,choir
0.219560338793641,-0.8669041950002548,-1.2343529493739753,-0.47635844343871947,-1.0270125106585775,-0.38884568399842706,-1.3741051864894276,-0.08612186962030821,0.2677677177402123,1.402428931374431,-0.5135777762779267,-0.07277541143040059,-0.3332031251096774,1.8946231935895583,1.3756894893727596,0.7596518340583117,0.4143344805544746,-1.057609200352582,1.1763266341161593,-1.6278172333678902,-0.34904244046779653,0.41131184047178776,-1.54996530002591,-1.5132750581491063,-1.1927851694269975,-1.0534326726602838,-1.517831254007513,-0.0037283104032794674,-0.6162322177018942,-0.4834850919024108,1.6285358707118418,1.859834980832483,0.18084475163476998,-0.49050111818254444,-1.6787872275867872,-1.0399785834518853,0.334390831536538,0.6825443611962734,-0.17431812575563302,0.7057282273218097,0.4046843069744531,1.2384035279568137,0.3021838818436439,0.30951421311043675,0.048745670143366227,0.916714606034607,0.3830985453778891,0.07954734159397617,2.5060872390124915,0.5810640424450261,1.858824036008712,-0.29834838136484465,0.5866817988027319,-0.5691250317252368,-1.0843435330604105,-1.0334447550858852,0.041730451705959445,-0.91349094625934,-1.534166605368849,-1.4348020611488108,-0.807220954157605,0.8020733843764312,-0.33177866142197776,0.19325661882717987,1.5796549150275723,0.29665272543084326,0.288513303171275,-0.6427993713312753,1.0388564102111004,-0.35734258117678697,-0.7966171749956062,-1.144517605938455,-0.12637691885603952,1.886636546379285,-0.3978018715509839,1.113852316167213,choir
0.219560338793641,-0.8573754319987351,-1.1268217973428458,-0.5513372780874065,-1.3199353672703096,-1.2119288825139438,-0.9046149579602825,1.1157742797066672,1.1791999929293904,2.4231730726069816,-0.3404176870860138,0.07851328323532786,-0.015866329263772534,2.880259684831388,2.283675973838065,1.0945568571365973,0.12162062875184236,-0.596999772399239,1.3997616176451944,-1.4694106278817578,-0.5176788340950736,-0.2844212151155242,-2.4360359413620696,-0.7451411950805434,-0.7981809445378498,-1.5807294048864906,-2.2068279054078888,-0.4322827645944416,-0.9597144326282684,-0.3623312327127999,1.119189778752394,2.0970372545953486,0.8212367189637569,0.9793931020984209,-1.204467991898576,-1.1184801637464494,-0.5661129253729934,0.16033682217796463,-0.9905520503742244,0.8277226588020589,0.27824444702924117,3.159134360384283,0.685556600349958,1.6323906653024898,1.6086848154681619,0.9508110920597511,0.7904598637755694,1.2840889366911705,0.9585154244783417,2.152447178803768,1.6577237989708307,1.1853642215000069,0.026961291175209103,-1.5142901970882778,-1.2779208675713811,-1.5008823824064879,-0.5989295188803915,-1.510939062503448,-2.1086947593222263,-1.5198482166836222,-0.7695704054043263,1.2922030347095488,-0.8846373441546679,0.2351855751845419,0.8289596554527032,-1.5088093315013906,0.312297637502995,-1.4091425562530757,0.5681381529487755,-1.289098472311931,-2.9040479728803064,-0.7317549486876388,-0.6965861292123303,1.8758748634613562,-1.5190402545247383,1.6467874308084414,choir
0.219560338793641,-0.8659529334241219,-1.1851082065456668,-0.46732484890273285,-1.1151187971989422,-0.22051970011394265,-1.2906489592666484,0.23581891652667408,0.47127083986568646,1.6090223128974048,-0.4695822002786482,-0.7255191719755919,0.5743691139442606,1.5534162953352166,0.985930438753631,1.1958173467687605,0.8416703447181765,-0.8053537372873225,1.2565796640653535,-1.5136348869073903,-0.615191600812393,-0.6995470192819881,-1.7774532984192595,-0.2333236516776638,-0.3622169634234347,-1.2644993461023972,-1.793794467862023,0.25177012074164984,-0.132075366337171,-0.9064867383177269,0.9442823593371501,1.446714853851739,0.1595414311707472,0.19405331074955265,-1.2785412690290066,-0.6853998792251115,0.339207906697531,1.6848551864733508,0.05581784886760517,1.3143465198195794,0.39412176919506703,2.272521766536334,1.1319573781311136,0.962944528225275,-0.020107055139885248,0.7648425420642828,0.12639449339717274,0.30677829416872154,1.2491536912591268,-0.26857738311694296,1.5963220862640117,0.21278984218951752,0.4990377349735691,-0.5850486319751348,-1.1406992341025959,-0.9708299426456548,0.02530200724061438,-0.8390555054538178,-1.6209008022816647,-1.5149722485662291,-0.8071687275493521,0.9648236230622956,-0.26174169884128384,0.18134365990164378,1.4208852503385971,0.066261088658549,0.09471064938706249,-0.8920364815557227,0.34477933225414875,-0.5846471489549896,-1.5055372785193868,-1.8849459272507008,-0.2022165797507243,1.9584501400204457,-0.3786496764140176,1.090061955257745,choir
-0.08954742916926613,-0.8479691713033415,-1.0735765180405004,-0.5076846180393175,-1.3089801788129314,-1.005647595620759,-0.6566788020436503,0.811855672887315,1.0843361712060342,2.4252472678028307,-0.3633234300560435,0.023720647099564954,0.3326677062522437,2.2506301214069504,2.365322755675783,1.5866092589864298,-0.0090078062676149,-0.7598154250726757,1.3613087532250583,-1.6899360044033604,-0.23174375988604826,-1.0164953049475498,-2.5366491853119295,-0.6419403454230233,-0.6969541138910872,-1.6372143198987117,-2.3682806772464793,-0.5899072038252495,-0.6937360573650018,-0.6343279827965311,1.168057681533391,2.280020214755998,0.46235372522382484,0.9856082086327108,-1.3844269484279996,-1.266528862470975,-0.3273721668481845,0.08358353262384827,-0.7358821717975275,0.35825665334587337,0.15983946926258655,3.197998855456585,0.5171806664779965,1.722526313234289,1.8224419999682815,0.7601439959150912,-0.17827520690173715,0.9990018085670528,1.35976429236356,3.4642285466663414,1.5749510294551052,0.9883366288751162,0.2854154451208485,-1.116218442784578,-1.2818517722437428,-1.422637258392268,-0.8109550122734128,-1.6160041804777199,-2.0242465562757563,-1.5438165905115941,-0.9339997561456324,0.7614654388139137,-0.754020819716724,0.23605505078528127,1.3527457829321432,-0.6246500935917698,-0.052858981392814794,-1.1735505173818348,0.44072829415881265,-1.5617185057964118,-2.1458333722065115,-0.9404181527992633,-0.9962941901314553,2.116270292432345,-0.7559036152803272,1.7089718950186774,choir
0.219560338793641,-0.8745919640846838,-1.2965572514508583,-0.7692363204836546,-1.0966969728933087,-0.5811789342708886,-1.2010747102693975,0.9908530896761666,2.182783224557719,2.0613738893082636,-0.24541065631731482,-1.2706828777772197,0.3922866091483319,3.727421156592314,3.1660385958675703,2.0100593694675557,1.8821112110266207,-0.3026572645755017,0.9835497420433785,-0.37494082683279445,0.3587907546718202,-0.022163736286704067,-1.1610245037474842,0.545551201355238,-0.7668769295552782,0.37330493368742373,-1.4029160696782963,-1.9585826436179303,-1.402327481124105,-1.4140169922282015,1.337734143059845,2.90934034026611,1.4585697275422542,0.6494953159060154,-2.032767629883271,-2.8746204796848476,-0.731743803969803,0.5831210491065201,-0.37822310916722723,0.49671891952791253,0.7054410755308169,0.3388602505826398,0.39704528114104864,0.6147652941699149,0.9994271452397244,0.5970042951804286,1.2696129111667538,1.633467157664271,4.477402375731055,2.2078072887432763,4.091984523935313,0.979768135829325,0.1656158600296372,-1.125648071201114,-1.6145136660746076,-1.5550672920571742,-0.6784473148784412,-1.5159912813178804,-2.039261535629043,-1.8480265889363612,-1.0748893064939062,1.02179799899047,-0.7332899849722044,-0.09721121541575817,1.5576324662735872,-0.18439928977661657,-0.4893372038946099,-0.678599343483774,1.045602518654553,-0.9196625755028474,-1.5219774206859933,-1.5074999838815115,-0.45979980204082654,2.4219677485342155,-1.0741759663689985,1.3255387631144742,choir
