Tempo,STE_mean,RMS_std,ZCR_mean,ZCR_std,Bandwidth_std,Contrast0_mean,Contrast1_mean,Contrast4_mean,Contrast5_mean,Contrast6_mean,Contrast0_std,Contrast1_std,Contrast2_std,Contrast3_std,Contrast4_std,Contrast5_std,Contrast6_std,MFCC1_mean,MFCC2_mean,MFCC3_mean,MFCC4_mean,MFCC5_mean,MFCC6_mean,MFCC7_mean,MFCC8_mean,MFCC9_mean,MFCC10_mean,MFCC11_mean,MFCC12_mean,MFCC13_mean,MFCC14_mean,MFCC15_mean,MFCC16_mean,MFCC17_mean,MFCC18_mean,MFCC19_mean,MFCC0_std,MFCC1_std,MFCC2_std,MFCC3_std,MFCC4_std,MFCC5_std,MFCC6_std,MFCC7_std,MFCC8_std,MFCC9_std,MFCC10_std,MFCC12_std,MFCC14_std,MFCC16_std,MFCC19_std,Chroma0_mean,Chroma1_mean,Chroma2_mean,Chroma3_mean,Chroma4_mean,Chroma5_mean,Chroma6_mean,Chroma7_mean,Chroma8_mean,Chroma9_mean,Chroma10_mean,Chroma11_mean,Chroma0_std,Chroma1_std,Chroma2_std,Chroma3_std,Chroma4_std,Chroma5_std,Chroma6_std,Chroma7_std,Chroma8_std,Chroma9_std,Chroma10_std,Chroma11_std,Genre
117.45383522727272,0.0027508028946592,0.0241226237267255,0.0843842898056844,0.0319067576488314,546.4755225022227,29.50711634992129,16.858169681795903,24.017162253949326,27.17557047290392,48.490185373344126,6.152519506302445,4.434921368857712,6.387832739678086,5.223782580947509,3.898993647317591,4.879413178611183,3.101001680583406,114.83599090576172,-34.34029769897461,10.928632736206056,-19.355010986328125,-29.757221221923828,-10.268488883972168,-21.34361457824707,-37.84109115600586,-8.715169906616211,-21.869781494140625,-12.708037376403809,-16.81051254272461,-7.413496494293213,-7.914759159088135,-9.825778007507324,-5.635365009307861,-0.4004760384559631,-8.441781997680664,-10.53083324432373,40.56966400146485,29.727218627929688,26.202119827270508,22.893648147583008,22.20519256591797,13.27482795715332,15.619715690612791,10.481730461120604,9.675655364990234,9.551722526550291,11.245616912841797,11.4274320602417,10.1704683303833,12.478946685791016,10.67765998840332,0.2893089652061462,0.2201832681894302,0.3847904205322265,0.1928055733442306,0.2372961193323135,0.3183265328407287,0.2031179070472717,0.2540682256221771,0.2154418230056762,0.3877315521240234,0.247395634651184,0.1706907451152801,0.3439224660396576,0.2060025334358215,0.3977959454059601,0.1848301589488983,0.2515123188495636,0.3510893881320953,0.1883638799190521,0.3232235014438629,0.1927003860473632,0.3828979432582855,0.3137315213680267,0.1807090640068054,choir
129.19921875,0.0021287557301939,0.0283436793833971,0.0731453242821925,0.0352952478717396,503.3091313244965,27.49206925958407,18.730857000884104,23.63780971169924,26.73010040169845,48.20563589950711,6.341103705154989,5.0097226005932765,7.056679033350825,5.488515587077578,4.265690675881657,6.505963332176775,3.435815317601211,103.81180572509766,-22.26692008972168,20.05091857910156,-13.669187545776367,-27.31597137451172,-12.735462188720703,-16.569740295410156,-32.08042526245117,-10.642704963684082,-24.204120635986328,-16.20513343811035,-18.58789825439453,-10.826550483703612,-9.326425552368164,-9.645363807678224,-2.3260443210601807,1.3809936046600342,-2.745861053466797,-3.4910261631011963,100.98859405517578,34.19709396362305,29.39913749694824,27.482147216796875,29.20939064025879,18.15419006347656,12.503462791442873,10.249330520629885,15.422249794006348,7.591786861419678,12.688464164733888,9.356844902038574,9.138553619384766,8.663637161254883,7.967443466186523,0.1917839497327804,0.1889629513025283,0.337265133857727,0.1554930657148361,0.2266255319118499,0.2966277301311493,0.3185601830482483,0.5459311604499817,0.2780601382255554,0.3155419826507568,0.2070389091968536,0.1420972794294357,0.285896360874176,0.1876258850097656,0.3488745987415313,0.1577487587928772,0.2785159647464752,0.3281534016132355,0.2216041386127472,0.4183867573738098,0.2044938653707504,0.3442870080471039,0.2733678221702575,0.1773490160703659,choir
117.45383522727272,0.0038230125653586,0.0278153158724308,0.0873575940762761,0.0272230405844144,498.4591578444488,29.14393675149385,17.044031450738533,23.01853721580557,27.616314843155592,48.84589927627971,5.845352380678436,4.589775119213474,5.707100385415184,5.100020930982102,4.732125299293488,5.078436689284884,3.3073165208147213,115.402099609375,-43.83196258544922,13.328819274902344,-18.549779891967773,-30.369897842407227,-14.282086372375488,-23.03716468811035,-39.80959701538086,-3.575779914855957,-21.29889297485352,-12.991739273071287,-14.757452011108398,-4.944908142089844,-4.221757888793945,-9.599653244018556,-11.48005199432373,-2.407674551010132,-6.051141738891602,-5.933223724365234,38.68020248413086,28.35140991210937,26.67581558227539,21.74494743347168,25.188905715942383,11.239355087280272,11.871272087097168,10.49187469482422,9.803540229797363,9.430903434753418,12.00328254699707,9.428879737854004,9.027321815490724,11.729689598083496,9.976374626159668,0.3515504896640777,0.2232081294059753,0.299552321434021,0.1727370619773864,0.210369274020195,0.3694850504398346,0.2608159780502319,0.2940096855163574,0.2188730388879776,0.374965488910675,0.3010409474372864,0.2168830633163452,0.356583833694458,0.1860938221216201,0.3444679975509643,0.177686721086502,0.2157468944787979,0.3584524095058441,0.2336193025112152,0.3456648290157318,0.211821436882019,0.3599420189857483,0.3167235553264618,0.215013712644577,choir
117.45383522727272,0.0020625695295037,0.0260847713798284,0.0815531648781902,0.035328147559103,481.22506853953365,27.005344465392643,17.86701758463689,24.15214091987555,26.6299397664801,48.373345217143175,6.569818935374135,4.6405962275347,6.728932645917743,5.996854187123163,4.828018000298076,5.632898572753687,3.34306503379866,112.36632537841795,-34.37665939331055,5.121547698974609,-19.97970962524414,-28.37409782409668,-13.134868621826172,-21.210861206054688,-33.135643005371094,-1.1410795450210571,-17.006498336791992,-14.924306869506836,-20.47850608825684,-9.117114067077637,-5.058862209320068,-8.715133666992188,-5.936861038208008,0.5028988718986511,-2.476648330688477,-4.1742329597473145,105.40513610839844,35.0159797668457,34.178462982177734,17.289735794067383,20.735565185546875,15.845287322998049,12.977619171142578,11.902647972106934,13.436192512512209,11.318674087524414,13.743780136108398,11.759788513183594,8.919916152954102,6.888115406036377,7.658446788787842,0.1763977855443954,0.2001868933439254,0.4034116864204407,0.1727151870727539,0.2076816260814666,0.3201806247234344,0.3168418407440185,0.5437692403793335,0.2887522876262665,0.3052708804607391,0.2209834605455398,0.1377698332071304,0.2786105573177337,0.1679577827453613,0.3527618646621704,0.1758959144353866,0.2291696667671203,0.3330000340938568,0.2202328145503997,0.4103879630565643,0.2117635160684585,0.3338630199432373,0.2717083096504211,0.1734064817428589,choir
117.45383522727272,0.0034009248139573,0.0318188332021236,0.0810161687935034,0.0305478575482725,515.4225041313093,28.922205706486704,16.92755712432705,23.418857416804,26.78113692575235,48.188747786302734,6.0629987880419245,4.551081933504823,5.6264052690096165,5.374843608590157,4.36319342994253,4.886312950783182,3.0149683177829654,117.54872131347656,-35.138240814208984,10.953890800476074,-12.577805519104004,-29.99126243591309,-15.05722713470459,-24.0716552734375,-38.497596740722656,-5.418582916259766,-20.255807876586918,-14.152261734008787,-17.307544708251953,-2.259704828262329,-4.650413513183594,-9.908944129943848,-10.66063404083252,-3.2928032875061035,-6.530776500701904,-6.6936211585998535,42.9742317199707,30.403783798217773,24.30205726623535,19.846338272094727,20.15163230895996,12.882155418395996,12.364897727966309,10.436545372009276,9.489500999450684,8.9110107421875,10.523390769958496,12.108962059020996,10.345659255981444,12.116093635559082,9.954656600952148,0.35256028175354,0.2104988843202591,0.3285762369632721,0.161784291267395,0.2220900356769561,0.361393928527832,0.2185883820056915,0.2463077306747436,0.1985817998647689,0.3586147427558899,0.2536740601062774,0.1974513083696365,0.3764539957046509,0.1693477630615234,0.3785777986049652,0.1879499852657318,0.2207053154706955,0.3668146729469299,0.2082857489585876,0.3392013013362884,0.19533571600914,0.3737806379795074,0.3085395693778991,0.1950188130140304,choir
129.19921875,0.0005082891927109,0.0098730819299817,0.0780066116226798,0.0221536431649799,340.8806370660069,15.773755389285215,16.228379547546282,20.66701229325397,27.104480099527613,46.977756895362894,4.870122389754332,4.129198587937483,6.020299955918093,5.370985065828647,4.18922796555989,4.70457323752814,2.9726573355335586,144.76058959960938,-46.6788444519043,19.468812942504883,6.727828025817871,-19.730762481689453,-13.531539916992188,-8.952783584594727,-17.292078018188477,-8.685147285461426,-4.5213165283203125,-2.865304708480835,-5.993181228637695,8.620616912841797,5.793363094329834,1.230807185173035,-5.694275379180908,-6.805088996887207,-7.011102676391602,2.2090330123901367,78.99983215332031,26.84844207763672,27.224998474121094,17.374942779541016,20.02973937988281,12.739377975463867,11.89276123046875,10.024867057800291,12.14833164215088,10.14707851409912,9.193527221679688,14.532637596130373,9.401618957519531,12.59967803955078,7.717963218688965,0.4423956871032715,0.2746099829673767,0.2285855859518051,0.2125154286623001,0.3811541497707367,0.2310359328985214,0.1507019251585006,0.1599359512329101,0.239572212100029,0.5062588453292847,0.3058855831623077,0.3839392364025116,0.375279814004898,0.2724512815475464,0.3050454258918762,0.2146769016981125,0.3424630463123321,0.2439243495464325,0.211636483669281,0.205961987376213,0.2475083917379379,0.4047489166259765,0.2323028147220611,0.3357465863227844,choir
129.19921875,0.0008726558302964,0.0137338256463408,0.075091651863399,0.0150021469859143,213.38446577070283,17.327976834798918,19.31284371413024,23.44215361618873,31.628006481655625,47.48980387152581,4.980513699361323,4.34136010891156,6.779158538302015,6.251529965068937,4.482195374926261,4.1922124683594175,3.394521561000996,152.84878540039062,-42.865116119384766,16.870067596435547,-2.2481555938720703,-32.14609146118164,-6.942066192626953,-5.327517986297607,-22.84883499145508,-13.753554344177246,-7.423705577850342,-4.957289218902588,-5.32527494430542,5.97873067855835,6.856199264526367,4.508009910583496,1.554898738861084,-4.675504684448242,-7.364498138427734,-2.2467145919799805,65.8055648803711,19.1655387878418,28.11389923095703,16.762311935424805,29.76442527770996,14.168919563293455,16.368568420410156,14.53479290008545,12.24580192565918,11.235143661499023,12.35809326171875,10.824051856994627,12.975916862487791,12.109158515930176,11.955718994140623,0.363346129655838,0.1534613966941833,0.2006480693817138,0.1525886505842209,0.2898725569248199,0.1485840678215026,0.0746214538812637,0.1475577354431152,0.2447929978370666,0.5769875049591064,0.2338839918375015,0.3897324502468109,0.3262619376182556,0.1650324314832687,0.3065579235553741,0.1686789989471435,0.3138824701309204,0.1846827566623687,0.0772038251161575,0.2319243997335434,0.2135243713855743,0.4040846228599548,0.1594461649656295,0.3682999610900879,choir
129.19921875,0.0005446641116699,0.0116411400958895,0.0783578115936775,0.0200025929573129,366.9544513699472,16.050032615581642,17.054586386788003,21.286641352845283,28.020018650220408,47.10785501300713,4.393832745484576,4.735973185627165,5.757598863365528,4.9930054925341,4.5707757821295605,5.452573821401862,3.203693760512543,147.6656951904297,-43.92984008789063,15.367362022399902,-7.603891372680664,-22.918249130249023,-2.5514144897460938,-1.3222764730453491,-19.516340255737305,-10.715191841125488,-2.7909510135650635,0.0834611654281616,-8.3251371383667,5.071517467498779,3.942288875579834,1.1217875480651855,-2.3182132244110107,-5.0080766677856445,-5.414873600006104,2.232868194580078,104.32454681396484,29.014625549316406,31.659637451171875,17.32376480102539,25.27087783813477,15.833483695983888,14.103570938110352,9.825807571411133,11.714180946350098,9.461420059204102,9.790507316589355,11.52053451538086,7.469008445739746,11.959388732910156,9.177867889404297,0.4300176799297333,0.272568941116333,0.2204522043466568,0.2205428183078766,0.3788134157657623,0.2413085252046585,0.1392163634300232,0.1482674181461334,0.2395794540643692,0.5297446846961975,0.3150068521499634,0.3822932541370392,0.3649126887321472,0.2587437629699707,0.2927210927009582,0.1997170448303222,0.3003208041191101,0.2294721901416778,0.166414588689804,0.1593896895647049,0.2429884076118469,0.4091818034648895,0.2335473001003265,0.334293395280838,choir
123.046875,0.0012323381501617,0.0156455170363187,0.0767887407555104,0.015269609857539,245.33758343387848,18.148755771670736,18.532887764677085,23.153310968322916,31.63719847826976,47.4220699238286,4.940532979895069,4.574379134925227,6.294395847215686,6.330709180306843,4.91263178975647,3.9635629356171007,3.2454015147304447,151.45681762695312,-48.17438888549805,21.276426315307617,-11.692992210388184,-33.555850982666016,-6.056752681732178,-4.397537708282471,-23.44408416748047,-14.941235542297363,-8.491218566894531,-3.337343215942383,-6.824759483337402,6.232199668884277,7.676094055175781,2.671427965164185,1.5855501890182495,-5.483479022979736,-8.030978202819824,-1.0654107332229614,63.86629104614258,21.562650680541992,24.69318008422852,16.18861198425293,29.96139907836914,13.541069984436035,16.673532485961914,15.15278434753418,11.700749397277832,8.647644996643066,11.609113693237305,11.785600662231444,15.95971965789795,11.90726089477539,11.392971992492676,0.3998477160930633,0.2044851034879684,0.2000807523727417,0.1626198887825012,0.2596630454063415,0.1340843737125396,0.0858042985200882,0.1440692096948623,0.2219925224781036,0.5003988742828369,0.2508948445320129,0.3898525834083557,0.360463410615921,0.2176368981599807,0.2833368182182312,0.1828198432922363,0.3061465322971344,0.1673494130373001,0.1255702078342437,0.2187996655702591,0.1956620067358017,0.4189236760139465,0.2090338170528412,0.3720983862876892,choir
129.19921875,0.0002143196007103,0.007639730349183,0.0666203686919953,0.0204523482534924,311.0880801692717,16.346563214724174,18.992254506392225,26.4978774180676,30.02465840981863,47.77074657054124,3.996041386608672,4.614238480840417,7.431402808094418,7.107225418031439,5.283056457392942,7.273741761536812,3.664104783899729,137.78219604492188,-16.515138626098633,30.376768112182617,1.1353530883789062,-14.281052589416504,4.13020133972168,-5.0399250984191895,-2.256835699081421,-7.83980655670166,-17.76058578491211,-7.653031826019287,-11.123088836669922,7.11228084564209,10.495899200439451,7.769558429718018,-0.0720798969268798,-8.394379615783691,-15.270224571228027,-3.0662662982940674,76.4877700805664,24.929161071777344,25.702072143554688,18.83218002319336,15.470656394958496,13.09310245513916,12.925544738769531,12.7733736038208,11.23438835144043,12.514965057373049,13.275978088378906,19.25667762756348,13.101840019226074,18.04675674438477,11.36849880218506,0.3829283714294433,0.203276440501213,0.1520702391862869,0.1456419974565506,0.2785428166389465,0.1478868275880813,0.0838159769773483,0.0997923463582992,0.2024561762809753,0.5379664301872253,0.2535947263240814,0.3438060581684112,0.3738418221473694,0.2438303232192993,0.2555802166461944,0.2125280946493148,0.3428726494312286,0.2081717103719711,0.1653658747673034,0.1831307113170623,0.2276366502046585,0.4377936720848083,0.188352882862091,0.3486770689487457,choir
