Tempo,STE_mean,STE_std,RMS_mean,RMS_std,ZCR_mean,ZCR_std,Centroid_mean,Centroid_std,Bandwidth_mean,Bandwidth_std,Roll-off_mean,Roll-off_std,Contrast0_mean,Contrast1_mean,Contrast2_mean,Contrast3_mean,Contrast4_mean,Contrast5_mean,Contrast6_mean,Contrast0_std,Contrast1_std,Contrast2_std,Contrast3_std,Contrast4_std,Contrast5_std,Contrast6_std,MFCC0_mean,MFCC1_mean,MFCC2_mean,MFCC3_mean,MFCC4_mean,MFCC5_mean,MFCC6_mean,MFCC7_mean,MFCC8_mean,MFCC9_mean,MFCC10_mean,MFCC11_mean,MFCC12_mean,MFCC13_mean,MFCC14_mean,MFCC15_mean,MFCC16_mean,MFCC17_mean,MFCC18_mean,MFCC19_mean,MFCC0_std,MFCC1_std,MFCC2_std,MFCC3_std,MFCC4_std,MFCC5_std,MFCC6_std,MFCC7_std,MFCC8_std,MFCC9_std,MFCC10_std,MFCC11_std,MFCC12_std,MFCC13_std,MFCC14_std,MFCC15_std,MFCC16_std,MFCC17_std,MFCC18_std,MFCC19_std,Chroma0_mean,Chroma1_mean,Chroma2_mean,Chroma3_mean,Chroma4_mean,Chroma5_mean,Chroma6_mean,Chroma7_mean,Chroma8_mean,Chroma9_mean,Chroma10_mean,Chroma11_mean,Chroma0_std,Chroma1_std,Chroma2_std,Chroma3_std,Chroma4_std,Chroma5_std,Chroma6_std,Chroma7_std,Chroma8_std,Chroma9_std,Chroma10_std,Chroma11_std,Genre
117.45383522727273,0.002750802894659216,0.0036691718057749938,0.04654306918382645,0.02412262372672558,0.08438428980568445,0.031906757648831434,1727.529519481142,662.8304280173638,1796.1811651191852,546.4755225022227,3371.8448081315255,1601.7444211897996,29.50711634992129,16.858169681795903,23.196104664293586,25.3396728268795,24.017162253949326,27.17557047290392,48.490185373344126,6.152519506302445,4.434921368857712,6.387832739678086,5.223782580947509,3.8989936473175906,4.879413178611183,3.101001680583406,-259.9371643066406,114.83599090576172,-34.34029769897461,10.928632736206055,-19.355010986328125,-29.757221221923828,-10.268488883972168,-21.34361457824707,-37.84109115600586,-8.715169906616211,-21.869781494140625,-12.708037376403809,-16.81051254272461,-7.413496494293213,-7.914759159088135,-9.825778007507324,-5.635365009307861,-0.40047603845596313,-8.441781997680664,-10.53083324432373,40.569664001464844,29.727218627929688,26.202119827270508,22.893648147583008,22.20519256591797,13.27482795715332,15.619715690612793,10.481730461120605,9.675655364990234,9.551722526550293,11.245616912841797,9.989995956420898,11.4274320602417,11.545763969421387,10.1704683303833,12.587939262390137,12.478946685791016,10.409773826599121,10.674805641174316,10.67765998840332,0.28930896520614624,0.22018326818943024,0.38479042053222656,0.19280557334423065,0.23729611933231354,0.31832653284072876,0.20311790704727173,0.2540682256221771,0.21544182300567627,0.38773155212402344,0.24739563465118408,0.17069074511528015,0.3439224660396576,0.20600253343582153,0.3977959454059601,0.18483015894889832,0.2515123188495636,0.35108938813209534,0.18836387991905212,0.3232235014438629,0.19270038604736328,0.3828979432582855,0.31373152136802673,0.18070906400680542,choir
129.19921875,0.0021287557301939027,0.004040850886543603,0.036368802189826965,0.028343679383397102,0.07314532428219257,0.035295247871739634,1662.0074915188206,623.3392419292315,1851.4675459882424,503.3091313244965,3359.0672751867023,1445.1842540910325,27.49206925958407,18.730857000884104,24.513127693594203,24.60890146237973,23.637809711699237,26.730100401698454,48.20563589950711,6.341103705154989,5.0097226005932765,7.056679033350825,5.488515587077578,4.265690675881657,6.505963332176775,3.435815317601211,-317.5416259765625,103.81180572509766,-22.26692008972168,20.050918579101562,-13.669187545776367,-27.31597137451172,-12.735462188720703,-16.569740295410156,-32.08042526245117,-10.642704963684082,-24.204120635986328,-16.20513343811035,-18.58789825439453,-10.826550483703613,-9.326425552368164,-9.645363807678223,-2.3260443210601807,1.3809936046600342,-2.745861053466797,-3.4910261631011963,100.98859405517578,34.19709396362305,29.399137496948242,27.482147216796875,29.20939064025879,18.154190063476562,12.503462791442871,10.249330520629883,15.422249794006348,7.591786861419678,12.688464164733887,8.058903694152832,9.356844902038574,10.543623924255371,9.138553619384766,8.904007911682129,8.663637161254883,7.210768699645996,8.44092845916748,7.967443466186523,0.19178394973278046,0.18896295130252838,0.33726513385772705,0.15549306571483612,0.22662553191184998,0.2966277301311493,0.3185601830482483,0.5459311604499817,0.2780601382255554,0.31554198265075684,0.20703890919685364,0.14209727942943573,0.285896360874176,0.18762588500976562,0.34887459874153137,0.1577487587928772,0.2785159647464752,0.3281534016132355,0.2216041386127472,0.4183867573738098,0.20449386537075043,0.3442870080471039,0.27336782217025757,0.1773490160703659,choir
117.45383522727273,0.0038230125653586217,0.00473404312205854,0.05518711730837822,0.0278153158724308,0.08735759407627611,0.027223040584414406,1772.1449123453172,565.937869295475,1780.848549093364,498.4591578444488,3508.4382590450987,1369.0163279533917,29.143936751493854,17.044031450738533,22.652090813277805,23.54931828666827,23.01853721580557,27.616314843155592,48.84589927627971,5.845352380678436,4.589775119213474,5.707100385415184,5.100020930982102,4.732125299293488,5.078436689284884,3.3073165208147213,-227.06704711914062,115.402099609375,-43.83196258544922,13.328819274902344,-18.549779891967773,-30.369897842407227,-14.282086372375488,-23.03716468811035,-39.80959701538086,-3.575779914855957,-21.298892974853516,-12.991739273071289,-14.757452011108398,-4.944908142089844,-4.221757888793945,-9.599653244018555,-11.48005199432373,-2.407674551010132,-6.051141738891602,-5.933223724365234,38.68020248413086,28.351409912109375,26.67581558227539,21.74494743347168,25.188905715942383,11.239355087280273,11.871272087097168,10.491874694824219,9.803540229797363,9.430903434753418,12.00328254699707,9.337233543395996,9.428879737854004,11.77547836303711,9.027321815490723,9.896407127380371,11.729689598083496,8.197830200195312,8.41135311126709,9.976374626159668,0.35155048966407776,0.22320812940597534,0.299552321434021,0.17273706197738647,0.210369274020195,0.3694850504398346,0.26081597805023193,0.2940096855163574,0.2188730388879776,0.37496548891067505,0.3010409474372864,0.21688306331634521,0.356583833694458,0.18609382212162018,0.34446799755096436,0.17768672108650208,0.2157468944787979,0.3584524095058441,0.2336193025112152,0.3456648290157318,0.21182143688201904,0.3599420189857483,0.3167235553264618,0.21501371264457703,choir
117.45383522727273,0.0020625695295037045,0.003361801320212153,0.03714349493384361,0.026084771379828453,0.08155316487819025,0.03532814755910308,1626.9647008367017,560.0379518552713,1726.3843761098078,481.22506853953365,3151.7664792089618,1351.29041147083,27.005344465392643,17.86701758463689,22.185187918623146,24.907765659709526,24.15214091987555,26.6299397664801,48.373345217143175,6.569818935374135,4.6405962275347,6.728932645917743,5.996854187123163,4.828018000298076,5.632898572753687,3.3430650337986596,-303.48699951171875,112.36632537841797,-34.37665939331055,5.121547698974609,-19.97970962524414,-28.37409782409668,-13.134868621826172,-21.210861206054688,-33.135643005371094,-1.1410795450210571,-17.006498336791992,-14.924306869506836,-20.478506088256836,-9.117114067077637,-5.058862209320068,-8.715133666992188,-5.936861038208008,0.5028988718986511,-2.4766483306884766,-4.1742329597473145,105.40513610839844,35.0159797668457,34.178462982177734,17.289735794067383,20.735565185546875,15.845287322998047,12.977619171142578,11.902647972106934,13.436192512512207,11.318674087524414,13.743780136108398,9.290821075439453,11.759788513183594,8.906394958496094,8.919916152954102,9.136682510375977,6.888115406036377,7.904749870300293,7.450010776519775,7.658446788787842,0.17639778554439545,0.20018689334392548,0.4034116864204407,0.1727151870727539,0.20768162608146667,0.32018062472343445,0.31684184074401855,0.5437692403793335,0.2887522876262665,0.30527088046073914,0.22098346054553986,0.13776983320713043,0.27861055731773376,0.16795778274536133,0.3527618646621704,0.17589591443538666,0.22916966676712036,0.3330000340938568,0.22023281455039978,0.41038796305656433,0.21176351606845856,0.3338630199432373,0.27170830965042114,0.1734064817428589,choir
117.45383522727273,0.0034009248139573955,0.00633702604666149,0.04883913695812225,0.03181883320212364,0.08101616879350348,0.030547857548272567,1678.4230170089884,618.5125572027222,1778.342438375434,515.4225041313093,3252.6253047509426,1507.4075358697974,28.922205706486704,16.92755712432705,23.401586623624542,24.667391315650185,23.418857416804002,26.78113692575235,48.188747786302734,6.0629987880419245,4.551081933504823,5.6264052690096165,5.374843608590157,4.36319342994253,4.886312950783182,3.0149683177829654,-258.48272705078125,117.54872131347656,-35.138240814208984,10.953890800476074,-12.577805519104004,-29.991262435913086,-15.05722713470459,-24.0716552734375,-38.497596740722656,-5.418582916259766,-20.255807876586914,-14.152261734008789,-17.307544708251953,-2.259704828262329,-4.650413513183594,-9.908944129943848,-10.66063404083252,-3.2928032875061035,-6.530776500701904,-6.6936211585998535,42.9742317199707,30.403783798217773,24.30205726623535,19.846338272094727,20.15163230895996,12.882155418395996,12.364897727966309,10.436545372009277,9.489500999450684,8.9110107421875,10.523390769958496,9.65994930267334,12.108962059020996,11.266738891601562,10.345659255981445,11.190975189208984,12.116093635559082,9.204936981201172,8.837422370910645,9.954656600952148,0.35256028175354004,0.2104988843202591,0.3285762369632721,0.16178429126739502,0.22209003567695618,0.36139392852783203,0.21858838200569153,0.24630773067474365,0.19858179986476898,0.3586147427558899,0.25367406010627747,0.19745130836963654,0.3764539957046509,0.16934776306152344,0.3785777986049652,0.1879499852657318,0.2207053154706955,0.36681467294692993,0.20828574895858765,0.33920130133628845,0.19533571600914001,0.37378063797950745,0.30853956937789917,0.19501881301403046,choir
129.19921875,0.0005082891927109506,0.0005608210141474549,0.020251629874110222,0.009873081929981709,0.07800661162267981,0.02215364316497995,1411.1728720055064,332.26290363451795,1468.8804626412882,340.88063706600695,2594.963310932062,810.338112927566,15.773755389285215,16.228379547546282,22.927116874355704,23.315943589189143,20.66701229325397,27.104480099527613,46.977756895362894,4.870122389754332,4.129198587937483,6.020299955918093,5.370985065828647,4.18922796555989,4.70457323752814,2.9726573355335586,-340.36279296875,144.76058959960938,-46.6788444519043,19.468812942504883,6.727828025817871,-19.730762481689453,-13.531539916992188,-8.952783584594727,-17.292078018188477,-8.685147285461426,-4.5213165283203125,-2.865304708480835,-5.993181228637695,8.620616912841797,5.793363094329834,1.2308071851730347,-5.694275379180908,-6.805088996887207,-7.011102676391602,2.2090330123901367,78.99983215332031,26.84844207763672,27.224998474121094,17.374942779541016,20.029739379882812,12.739377975463867,11.89276123046875,10.024867057800293,12.148331642150879,10.147078514099121,9.193527221679688,10.953176498413086,14.532637596130371,14.240009307861328,9.401618957519531,10.548714637756348,12.599678039550781,11.799694061279297,8.986928939819336,7.717963218688965,0.4423956871032715,0.2746099829673767,0.22858558595180511,0.2125154286623001,0.3811541497707367,0.23103593289852142,0.15070192515850067,0.15993595123291016,0.239572212100029,0.5062588453292847,0.30588558316230774,0.3839392364025116,0.37527981400489807,0.2724512815475464,0.3050454258918762,0.2146769016981125,0.34246304631233215,0.2439243495464325,0.211636483669281,0.20596198737621307,0.24750839173793793,0.40474891662597656,0.23230281472206116,0.3357465863227844,choir
129.19921875,0.0008726558302964776,0.001029118196798434,0.02613646537065506,0.013733825646340847,0.07509165186339907,0.015002146985914346,1276.3384250379272,207.88996443379932,1275.1975917592529,213.38446577070283,2324.2994410255947,564.7690374856511,17.327976834798918,19.312843714130242,24.961854160811107,26.724324023325853,23.442153616188726,31.628006481655625,47.48980387152581,4.980513699361323,4.34136010891156,6.779158538302015,6.251529965068937,4.482195374926261,4.1922124683594175,3.394521561000996,-341.86163330078125,152.84878540039062,-42.865116119384766,16.870067596435547,-2.2481555938720703,-32.14609146118164,-6.942066192626953,-5.327517986297607,-22.848834991455078,-13.753554344177246,-7.423705577850342,-4.957289218902588,-5.32527494430542,5.97873067855835,6.856199264526367,4.508009910583496,1.554898738861084,-4.675504684448242,-7.364498138427734,-2.2467145919799805,65.8055648803711,19.165538787841797,28.11389923095703,16.762311935424805,29.76442527770996,14.168919563293457,16.368568420410156,14.53479290008545,12.24580192565918,11.235143661499023,12.35809326171875,12.733771324157715,10.824051856994629,10.00682258605957,12.975916862487793,13.096145629882812,12.109158515930176,10.740583419799805,10.03805160522461,11.955718994140625,0.363346129655838,0.15346139669418335,0.20064806938171387,0.1525886505842209,0.28987255692481995,0.14858406782150269,0.07462145388126373,0.14755773544311523,0.24479299783706665,0.5769875049591064,0.23388399183750153,0.3897324502468109,0.3262619376182556,0.16503243148326874,0.30655792355537415,0.16867899894714355,0.3138824701309204,0.18468275666236877,0.07720382511615753,0.2319243997335434,0.21352437138557434,0.40408462285995483,0.15944616496562958,0.3682999610900879,choir
129.19921875,0.0005446641116699742,0.0006012427846756646,0.020205898210406303,0.011641140095889568,0.0783578115936775,0.02000259295731293,1401.1013971642317,311.1276571796667,1448.5191047740857,366.95445136994715,2653.8423825859195,835.2033601638458,16.050032615581642,17.054586386788003,21.498186590806988,23.003018783877682,21.286641352845283,28.020018650220408,47.10785501300713,4.393832745484576,4.735973185627165,5.757598863365528,4.9930054925341,4.5707757821295605,5.452573821401862,3.203693760512543,-356.1592102050781,147.6656951904297,-43.929840087890625,15.367362022399902,-7.603891372680664,-22.918249130249023,-2.5514144897460938,-1.3222764730453491,-19.516340255737305,-10.715191841125488,-2.7909510135650635,0.08346116542816162,-8.3251371383667,5.071517467498779,3.942288875579834,1.1217875480651855,-2.3182132244110107,-5.0080766677856445,-5.4148736000061035,2.232868194580078,104.32454681396484,29.014625549316406,31.659637451171875,17.32376480102539,25.270877838134766,15.833483695983887,14.103570938110352,9.825807571411133,11.714180946350098,9.461420059204102,9.790507316589355,9.934887886047363,11.52053451538086,11.214985847473145,7.469008445739746,9.018182754516602,11.959388732910156,12.512563705444336,9.597639083862305,9.177867889404297,0.4300176799297333,0.272568941116333,0.2204522043466568,0.2205428183078766,0.37881341576576233,0.2413085252046585,0.1392163634300232,0.14826741814613342,0.2395794540643692,0.5297446846961975,0.3150068521499634,0.3822932541370392,0.3649126887321472,0.2587437629699707,0.29272109270095825,0.19971704483032227,0.3003208041191101,0.22947219014167786,0.16641458868980408,0.1593896895647049,0.24298840761184692,0.4091818034648895,0.23354730010032654,0.334293395280838,choir
123.046875,0.001232338150161709,0.001302959513617873,0.03141046687960625,0.01564551703631878,0.07678874075551044,0.015269609857539005,1351.9861707753953,234.19141031259002,1326.2867777484607,245.33758343387848,2506.45734959578,528.7823258607142,18.148755771670736,18.532887764677085,25.21050557745276,27.287801339312587,23.153310968322913,31.637198478269756,47.4220699238286,4.940532979895069,4.574379134925227,6.294395847215686,6.330709180306843,4.91263178975647,3.9635629356171007,3.2454015147304447,-320.211669921875,151.45681762695312,-48.17438888549805,21.276426315307617,-11.692992210388184,-33.555850982666016,-6.056752681732178,-4.397537708282471,-23.44408416748047,-14.941235542297363,-8.491218566894531,-3.337343215942383,-6.824759483337402,6.232199668884277,7.676094055175781,2.6714279651641846,1.5855501890182495,-5.483479022979736,-8.030978202819824,-1.0654107332229614,63.86629104614258,21.562650680541992,24.693180084228516,16.18861198425293,29.96139907836914,13.541069984436035,16.673532485961914,15.15278434753418,11.700749397277832,8.647644996643066,11.609113693237305,14.349000930786133,11.785600662231445,11.544953346252441,15.95971965789795,15.749981880187988,11.90726089477539,12.79611873626709,11.376317977905273,11.392971992492676,0.39984771609306335,0.20448510348796844,0.2000807523727417,0.16261988878250122,0.25966304540634155,0.13408437371253967,0.0858042985200882,0.14406920969486237,0.22199252247810364,0.5003988742828369,0.25089484453201294,0.3898525834083557,0.360463410615921,0.21763689815998077,0.2833368182182312,0.18281984329223633,0.3061465322971344,0.1673494130373001,0.12557020783424377,0.2187996655702591,0.1956620067358017,0.41892367601394653,0.2090338170528412,0.3720983862876892,choir
129.19921875,0.00021431960071039314,0.00026589133165065283,0.012477670796215534,0.007639730349183083,0.06662036869199536,0.02045234825349247,1275.635398195045,267.45191825606224,1502.2044502223966,311.0880801692717,2427.443983604626,749.6393385282855,16.346563214724174,18.992254506392225,26.409219461337436,29.734603221403866,26.497877418067596,30.02465840981863,47.770746570541235,3.996041386608672,4.614238480840417,7.431402808094418,7.107225418031439,5.283056457392942,7.273741761536812,3.664104783899729,-444.19976806640625,137.78219604492188,-16.515138626098633,30.376768112182617,1.1353530883789062,-14.281052589416504,4.13020133972168,-5.0399250984191895,-2.256835699081421,-7.83980655670166,-17.76058578491211,-7.653031826019287,-11.123088836669922,7.11228084564209,10.495899200439453,7.769558429718018,-0.07207989692687988,-8.394379615783691,-15.270224571228027,-3.0662662982940674,76.4877700805664,24.929161071777344,25.702072143554688,18.83218002319336,15.470656394958496,13.09310245513916,12.925544738769531,12.7733736038208,11.23438835144043,12.514965057373047,13.275978088378906,14.521909713745117,19.256677627563477,18.95975112915039,13.101840019226074,13.030840873718262,18.046756744384766,18.25116539001465,14.00405216217041,11.368498802185059,0.38292837142944336,0.20327644050121307,0.15207023918628693,0.1456419974565506,0.27854281663894653,0.14788682758808136,0.08381597697734833,0.09979234635829926,0.20245617628097534,0.5379664301872253,0.2535947263240814,0.34380605816841125,0.3738418221473694,0.24383032321929932,0.25558021664619446,0.21252809464931488,0.34287264943122864,0.20817171037197113,0.16536587476730347,0.18313071131706238,0.2276366502046585,0.43779367208480835,0.18835288286209106,0.3486770689487457,choir
